material,process,sub_process,power,velocity,hatch_spacing,melt_pool_depth,melt_pool_width,melt_pool_length,depth_over_length,depth_over_width,length_over_width,energy_joules_over_mm,energy_joules_over_mm_cubed,layer_thickness,beam_diameter,absorption_coefficient,absorption_coefficient_2,density,specific_heat_capacity,k,melting_temperature,minimal_absorptivity,melt_pool_shape,spatter,weight_percent_Y,weight_percent_Zn,weight_percent_Mg,weight_percent_Si,weight_percent_Al,weight_percent_Sn,weight_percent_Zr,weight_percent_W,weight_percent_Ti,weight_percent_V,weight_percent_Co,weight_percent_Cu,weight_percent_Ta,weight_percent_Nb,weight_percent_Ni,weight_percent_Cr,weight_percent_Fe,weight_percent_Mn,weight_percent_Mo,D10,D50,D90,paper_id,paper_url,porosity,relative_density,comments,
Ti-6Al-4V,DED,DM,365,14.8,,320,,,,,,24.66216216,,,,,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,49,,,,,1649
Ti-6Al-4V,DED,DM,410,10.6,,450,,,,,,38.67924528,,,,,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,49,,,,,1649
Ti-6Al-4V,DED,DM,410,19.05,,320,,,,,,21.52230971,,,,,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,49,,,,,1649
Ti-6Al-4V,DED,DM,450,12.7,,450,,,,,,35.43307087,,,,,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,49,,,,,1649
Ti-6Al-4V,DED,DM,150,12.7,,,640,,,0,0,11.81102362,,,,,0.2820832663,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,49,,,,,1649
Ti-6Al-4V,DED,DM,160,14.8,,,640,,,0,0,10.81081081,,,,,0.2879048155,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,49,,,,,1649
Ti-6Al-4V,DED,DM,180,19.05,,,640,,,0,0,9.448818898,,,,,0.2981037309,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,49,,,,,1649
Ti-6Al-4V,DED,DM,220,10.6,,,910,,,0,0,20.75471698,,,,,0.3008594225,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,49,,,,,1649
Ti-6Al-4V,DED,DM,250,19.05,,,910,,,0,0,13.12335958,,,,,0.3868562577,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,49,,,,,1649
Ti-6Al-4V,DED,DM,150,6.35,,,680,,,0,0,23.62204724,,,,,0.2243677332,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,49,,,,,1649
Ti-6Al-4V,DED,DM,150,10.6,,,660,,,0,0,14.1509434,,,,,0.2691705981,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,49,,,,,1649
Ti-6Al-4V,DED,DM,150,14.8,,,590,,,0,0,10.13513514,,,,,0.2704091853,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,49,,,,,1649
Ti-6Al-4V,DED,DM,150,19.05,,,510,,,0,0,7.874015748,,,,,0.2483306457,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,49,,,,,1649
Ti-6Al-4V,DED,DM,250,6.35,,,1140,,,0,0,39.37007874,,,,,0.2837924031,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,49,,,,,1649
Ti-6Al-4V,DED,DM,250,10.6,,,1030,,,0,0,23.58490566,,,,,0.3225304811,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,49,,,,,1649
Ti-6Al-4V,DED,DM,250,14.8,,,950,,,0,0,16.89189189,,,,,0.3495637504,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,49,,,,,1649
Ti-6Al-4V,DED,DM,350,6.35,,,1480,,,0,0,55.11811024,,,,,0.3029914916,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,49,,,,,1649
Ti-6Al-4V,DED,DM,350,10.6,,,1310,,,0,0,33.01886792,,,,,0.3414661702,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,49,,,,,1649
Ti-6Al-4V,DED,DM,350,14.8,,,1240,,,0,0,23.64864865,,,,,0.3922420258,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,49,,,,,1649
Ti-6Al-4V,DED,DM,350,19.05,,,1120,,,0,0,18.37270341,,,,,0.395937901,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,49,,,,,1649
Ti-6Al-4V,DED,DM,450,6.35,,,1850,,,0,0,70.86614173,,,,,0.3367108106,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,49,,,,,1649
Ti-6Al-4V,DED,DM,450,10.6,,,1630,,,0,0,42.45283019,,,,,0.3840582786,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,49,,,,,1649
Ti-6Al-4V,DED,DM,450,14.8,,,1490,,,0,0,30.40540541,,,,,0.4200277043,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,49,,,,,1649
Ti-6Al-4V,DED,DM,450,19.05,,,1380,,,0,0,23.62204724,,,,,0.4457004162,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,49,,,,,1649
Ti-6Al-4V,PBF,SLM,160,1600,,100,,,2,,,0.1,,50,400,0.005284661597,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,50,,,,,1649
Ti-6Al-4V,PBF,SLM,240,800,,164,370,,3.28,0.4432432432,0,0.3,,50,400,0.0159317004,2.037927346,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,50,,,,,1649
Ti-6Al-4V,PBF,SLM,320,1600,,135,,,2.7,#DIV/0!,#DIV/0!,0.2,,50,400,0.01064703881,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,50,,,,,1649
Ti-6Al-4V,PBF,SLM,480,1600,,165,492,,3.3,0.3353658537,0,0.3,,50,400,0.0159317004,3.551279766,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,50,,,,,1649
Ti-6Al-4V,PBF,SLM,640,1600,,186,,,3.72,#DIV/0!,#DIV/0!,0.4,,50,400,0.02129407761,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,50,,,,,1649
Ti-6Al-4V,PBF,SLM,720,2400,,162,,,3.24,#DIV/0!,#DIV/0!,0.3,,50,400,0.0159317004,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,50,,,,,1649
Ti-6Al-4V,PBF,SLM,800,4000,,137,420,,2.74,0.3261904762,0,0.2,,50,400,0.01064703881,3.863647917,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,50,,,,,1649
Ti-6Al-4V,PBF,SLM,1120,5600,,133,472,,2.66,0.281779661,0,0.2,,50,400,0.01064703881,4.872178632,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,50,,,,,1649
Ti-6Al-4V,PBF,SLM,1600,8000,,137,475,,2.74,0.2884210526,0,0.2,,50,400,0.01064703881,4.930326809,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,50,,,,,1649
IN718,DED,LMD,210,8.3,,75,820,,,0.09146341463,0,25.30120482,,,,,0.2914049861,8190,435,11.2,1673,0.178,,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,52,,,,,1400
IN718,DED,LMD,240,8.3,,150,920,,,0.1630434783,0,28.91566265,,,,,0.3027620899,8190,435,11.2,1673,0.178,,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,52,,,,,1400
IN718,DED,LMD,270,8.3,,175,1000,,,0.175,0,32.53012048,,,,,0.3054224504,8190,435,11.2,1673,0.178,,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,52,,,,,1400
IN718,DED,LMD,300,8.3,,225,1060,,,0.2122641509,0,36.14457831,,,,,0.3006020319,8190,435,11.2,1673,0.178,,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,52,,,,,1400
IN718,DED,LMD,330,8.3,,210,1150,,,0.1826086957,0,39.75903614,,,,,0.3101306913,8190,435,11.2,1673,0.178,,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,52,,,,,1400
IN718,DED,LMD,360,8.3,,260,1050,,,0.2476190476,0,43.37349398,,,,,0.2468687547,8190,435,11.2,1673,0.178,,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,52,,,,,1400
IN718,DED,LMD,390,8.3,,290,1290,,,0.2248062016,0,46.98795181,,,,,0.3145240175,8190,435,11.2,1673,0.178,,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,52,,,,,1400
IN718,PBF,SLM,150,200,,215.7,357.2,,5.3925,0.6038633819,0,0.75,,40,75,0.6456613022,0.9849914051,8190,435,11.2,1673,0.178,,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,53,,,,,1400
IN718,PBF,SLM,200,200,,280.5,436.1,,7.0125,0.6432011007,0,1,,40,75,0.8609335467,1.082390435,8190,435,11.2,1673,0.178,,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,53,,,,,1400
IN718,PBF,SLM,300,200,,299.1,527.1,,7.4775,0.5674445077,0,1.5,,40,75,1.29140032,1.039886798,8190,435,11.2,1673,0.178,,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,53,,,,,1400
Ti-6Al-4V,DED,DMD,240,100,103,240,,,2.4,,,2.4,,100,700,0.04165556788,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,54,,,,,1649
Ti-6Al-4V,DED,DMD,300,100,103,270,,,2.7,,,3,,100,700,0.05206945985,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,54,,,,,1649
Ti-6Al-4V,DED,DMD,360,100,103,330,,,3.3,,,3.6,,100,700,0.06248335183,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,54,,,,,1649
IN718,PBF,SLM,180,400,103,83,220,400,0.83,0.3772727273,1.818181818,0.45,,100,700,0.004429789868,0.6117058231,8190,435,11.2,1673,0.178,LOF,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,54,,,,,1400
IN718,PBF,SLM,180,600,103,65,205,375,0.65,0.3170731707,1.829268293,0.3,,100,700,0.002953193246,0.7790681456,8190,435,11.2,1673,0.178,LOF,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,54,,,,,1400
IN718,PBF,SLM,180,800,103,,193,350,0,0,1.813471503,0.225,,100,700,0.00225375274,0.9100499701,8190,435,11.2,1673,0.178,,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,54,,,,,1400
Invar36,PBF,SLM,300,1600,,57.43,127.95,1651.7,,0.4488472059,12.90894881,0.1875,,,70,,0.6786738993,8050,515,10.15,2000,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,64,0,0,,,,55,,,,,1727
Invar36,PBF,SLM,250,1600,,51.86,117.77,1360.4,,0.4403498344,11.55132886,0.15625,,,70,,0.6916844763,8050,515,10.15,2000,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,64,0,0,,,,55,,,,,1727
Invar36,PBF,SLM,300,2000,,50.4,116.32,1643.9,,0.4332874828,14.13256534,0.15,,,70,,0.6987145607,8050,515,10.15,2000,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,64,0,0,,,,55,,,,,1727
Invar36,PBF,SLM,200,1600,,45.56,108.56,1101.1,,0.4196757553,10.14277819,0.125,,,70,,0.7366033619,8050,515,10.15,2000,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,64,0,0,,,,55,,,,,1727
Invar36,PBF,SLM,250,2000,,45.56,108.56,1369.6,,0.4196757553,12.61606485,0.125,,,70,,0.7316418427,8050,515,10.15,2000,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,64,0,0,,,,55,,,,,1727
Invar36,PBF,SLM,300,2600,,43.38,104.69,1633,,0.4143662241,15.59843347,0.1153846154,,,70,,0.7330628874,8050,515,10.15,2000,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,64,0,0,,,,55,,,,,1727
Invar36,PBF,SLM,200,2000,,39.74,98.39,1093.4,,0.4039028357,11.11291798,0.1,,,70,,0.7533326113,8050,515,10.15,2000,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,64,0,0,,,,55,,,,,1727
Invar36,PBF,SLM,250,2600,,38.77,96.54,1358,,0.4015951937,14.0667081,0.09615384615,,,70,,0.7494171111,8050,515,10.15,2000,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,64,0,0,,,,55,,,,,1727
Invar36,PBF,SLM,200,2600,,33.44,89.18,1081.8,,0.3749719668,12.13052254,0.07692307692,,,70,,0.8009349127,8050,515,10.15,2000,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,64,0,0,,,,55,,,,,1727
SS316L,PBF,SLM,75,300,,30,135,,0.6,0.2222222222,,0.25,,50,70,0.4035771717,0.5373283065,8000,500,16.3,1688,0.33,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,75,200,,25,138,,0.5,0.1811594203,,0.375,,50,70,0.6054046153,0.4079726173,8000,500,16.3,1688,0.33,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,75,100,,30,162,,0.6,0.1851851852,,0.75,,50,70,1.210809231,0.3323419475,8000,500,16.3,1688,0.33,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,75,400,,,120,,0,0,,0.1875,,50,70,0.3027023077,0.5490590938,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,100,400,,23,119,,0.46,0.1932773109,,0.25,,50,70,0.4035771717,0.405529155,8000,500,16.3,1688,0.33,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,100,300,,17,186,,0.34,0.09139784946,,0.3333333333,,50,70,0.5381028956,0.7246448208,8000,500,16.3,1688,0.33,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,100,200,,35,140,,0.7,0.25,,0.5,,50,70,0.8071543434,0.3137475314,8000,500,16.3,1688,0.33,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,100,100,,58,172,,1.16,0.3372093023,,1,,50,70,1.614386402,0.2748815256,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,100,500,,,133,,0,0,,0.2,,50,70,0.3229083667,0.6028746972,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,125,500,,14,136,,0.28,0.1029411765,,0.25,,50,70,0.4035771717,0.5028937145,8000,500,16.3,1688,0.33,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,125,400,,40,126,,0.8,0.3174603175,,0.3125,,50,70,0.5044520357,0.3603083098,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,125,300,,49,140,,0.98,0.35,,0.4166666667,,50,70,0.6726286195,0.3443383635,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,125,200,,95,224,,1.9,0.4241071429,,0.625,,50,70,1.008981787,0.5808102898,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,125,100,,44,160,,0.88,0.275,,1.25,,50,70,2.017963574,0.1954194524,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,150,800,,16,111,,0.32,0.1441441441,,0.1875,,50,70,0.3027023077,0.4336676048,8000,500,16.3,1688,0.33,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,150,700,,19,134,,0.38,0.1417910448,,0.2142857143,,50,70,0.3459121878,0.5501159551,8000,500,16.3,1688,0.33,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,150,600,,14,107,,0.28,0.1308411215,,0.25,,50,70,0.4035771717,0.3135797229,8000,500,16.3,1688,0.33,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,150,500,,25,137,,0.5,0.1824817518,,0.3,,50,70,0.4843236923,0.42487801,8000,500,16.3,1688,0.33,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,150,400,,35,170,,0.7,0.2058823529,,0.375,,50,70,0.6054046153,0.5238476193,8000,500,16.3,1688,0.33,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,150,300,,106,161,,2.12,0.6583850932,,0.5,,50,70,0.8071543434,0.3702439526,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,150,200,,140,218,,2.8,0.6422018349,,0.75,,50,70,1.210809231,0.460662328,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,150,100,,195,287,,3.9,0.6794425087,,1.5,,50,70,2.421540746,0.4367611135,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,175,700,,,83,,,,,0.25,,50,70,0.4035771717,0.1912725483,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,175,600,,,108,,,,,0.2916666667,,50,70,0.4708788914,0.2734988538,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,175,500,,8,136,,0.16,0.05882352941,,0.35,,50,70,0.5649924972,0.3592097961,8000,500,16.3,1688,0.33,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,175,400,,35,148,,0.7,0.2364864865,,0.4375,,50,70,0.7062794793,0.3466021335,8000,500,16.3,1688,0.33,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,175,300,,32,140,,0.64,0.2285714286,,0.5833333333,,50,70,0.9416800673,0.2459559739,8000,500,16.3,1688,0.33,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,175,200,,80,162,,1.6,0.4938271605,,0.875,,50,70,1.412558959,0.231704269,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,175,100,,120,227,,2.4,0.5286343612,,1.75,,50,70,2.825117917,0.2497718524,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,200,700,,46,142,,0.92,0.323943662,,0.2857142857,,50,70,0.4612421556,0.4608874669,8000,500,16.3,1688,0.33,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,200,600,,47,127,,0.94,0.3700787402,,0.3333333333,,50,70,0.5381028956,0.3245051135,8000,500,16.3,1688,0.33,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,200,500,,34,179,,0.68,0.1899441341,,0.4,,50,70,0.6457390178,0.5282328334,8000,500,16.3,1688,0.33,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,200,400,,86,159,,1.72,0.5408805031,,0.5,,50,70,0.8071543434,0.3466407063,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,200,300,,83,182,,1.66,0.456043956,,0.6666666667,,50,70,1.076283507,0.3480300427,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,200,200,,91,209,,1.82,0.4354066986,,1,,50,70,1.614386402,0.3200358499,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,200,100,,165,282,,3.3,0.585106383,,2,,50,70,3.228772805,0.3176672826,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,56,,,,,1415
SS316L,PBF,SLM,400,1800,,105,,,3.5,,,0.2222222222,,30,54,0.6028400001,,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,57,,,,,1415
SS316L,PBF,SLM,400,1500,,119,,,3.966666667,,,0.2666666667,,30,54,0.7233769139,,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,57,,,,,1415
SS316L,PBF,SLM,400,1200,,182,,,6.066666667,,,0.3333333333,,30,54,0.9042211424,,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,57,,,,,1415
SS316L,PBF,SLM,300,1800,,65,,,2.166666667,,,0.1666666667,,30,54,0.452149429,,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,57,,,,,1415
SS316L,PBF,SLM,300,1500,,94,,,3.133333333,,,0.2,,30,54,0.5425326854,,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,57,,,,,1415
SS316L,PBF,SLM,300,1200,,114,,,3.8,,,0.25,,30,54,0.6782241435,,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,57,,,,,1415
SS316L,PBF,SLM,300,800,,175,,,5.833333333,,,0.375,,30,54,1.017297357,,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,57,,,,,1415
SS316L,PBF,SLM,200,1500,,57,,,1.9,,,0.1333333333,,30,54,0.361688457,,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,57,,,,,1415
SS316L,PBF,SLM,200,1200,,68,,,2.266666667,,,0.1666666667,,30,54,0.452149429,,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,57,,,,,1415
SS316L,PBF,SLM,200,800,,116,,,3.866666667,,,0.25,,30,54,0.6782241435,,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,57,,,,,1415
